file,pesq,stoi
m7_script5_ipad_confroom1_denoised.wav,2.307213306427002,0.8287349937444765
f7_script5_iphone_livingroom1_denoised.wav,1.893602728843689,0.6619595291109425
f2_script5_ipad_confroom2_denoised.wav,2.5715079307556152,0.9367784665231178
m1_script5_ipad_bedroom1_denoised.wav,2.194737195968628,0.7604117317521542
f1_script5_iphone_bedroom1_denoised.wav,2.222831964492798,0.7897645051942999
f10_script5_ipadflat_office1_denoised.wav,2.36417293548584,0.8682629543022459
f6_script5_ipad_confroom2_denoised.wav,2.6661927700042725,0.9227031183854799
f3_script5_ipadflat_office1_denoised.wav,2.221630811691284,0.8582494157458292
f7_script5_ipadflat_confroom1_denoised.wav,1.8949368000030518,0.7004590060483769
f4_script5_ipadflat_confroom1_denoised.wav,2.330089807510376,0.8213203575181082
m8_script5_iphone_balcony1_denoised.wav,0.7973242998123169,0.3545156762362607
m7_script5_iphone_balcony1_denoised.wav,1.184226632118225,0.46847995115529384
f9_script5_ipad_bedroom1_denoised.wav,2.298053026199341,0.7668701862281782
f8_script5_ipad_office2_denoised.wav,2.088078737258911,0.8242919660289243
f8_script5_ipad_confroom1_denoised.wav,2.448331594467163,0.819100646585066
m2_script5_iphone_livingroom1_denoised.wav,2.0190415382385254,0.7694289895281418
m6_script5_ipad_livingroom1_denoised.wav,2.258622169494629,0.7721410973668505
m5_script5_ipad_livingroom1_denoised.wav,2.342785596847534,0.7847846983482634
f10_script5_ipad_confroom1_denoised.wav,2.2749686241149902,0.8013694529499559
f4_script5_iphone_livingroom1_denoised.wav,2.2145578861236572,0.8177584152653198
f6_script5_ipad_balcony1_denoised.wav,0.8863606452941895,0.4133809782413463
m8_script5_ipad_confroom1_denoised.wav,2.3893771171569824,0.7505674936697213
f8_script5_ipad_livingroom1_denoised.wav,2.1655941009521484,0.8151351990310187
f1_script5_ipad_livingroom1_denoised.wav,2.2601590156555176,0.8606098098577993
m7_script5_ipadflat_office1_denoised.wav,2.2372705936431885,0.8448845242777441
f10_script5_ipad_confroom2_denoised.wav,2.682661771774292,0.9142385014610078
f7_script5_ipad_confroom2_denoised.wav,2.454106569290161,0.8644563118399894
f6_script5_ipadflat_confroom1_denoised.wav,1.9471887350082397,0.704902685282683
m5_script5_ipad_bedroom1_denoised.wav,2.2749359607696533,0.7746628632006167
f2_script5_ipad_confroom1_denoised.wav,2.205653429031372,0.7824883133486323
m7_script5_ipad_confroom2_denoised.wav,2.6044907569885254,0.9235110167228545
m4_script5_ipad_confroom1_denoised.wav,2.3600594997406006,0.796218954640865
m4_script5_ipadflat_office1_denoised.wav,2.496509552001953,0.8345711610000335
m4_script5_ipad_livingroom1_denoised.wav,2.372570276260376,0.7739641617340006
m10_script5_iphone_balcony1_denoised.wav,0.4954272210597992,0.3600109902612647
m6_script5_iphone_bedroom1_denoised.wav,2.1348345279693604,0.6662256958945664
f6_script5_ipad_livingroom1_denoised.wav,1.92030668258667,0.699342493881143
f1_script5_ipad_confroom2_denoised.wav,2.6013708114624023,0.9253817175926998
f3_script5_ipad_bedroom1_denoised.wav,2.309305191040039,0.8579213343812974
m3_script5_ipad_confroom2_denoised.wav,2.4450254440307617,0.9114293466267347
f4_script5_ipadflat_office1_denoised.wav,2.388244390487671,0.8802367748404542
m10_script5_ipad_bedroom1_denoised.wav,1.799965739250183,0.702121022756261
m8_script5_ipad_office1_denoised.wav,2.355759620666504,0.8748362545606028
m7_script5_ipad_office2_denoised.wav,2.010509729385376,0.7714544413038168
m9_script5_ipad_confroom1_denoised.wav,2.061706781387329,0.7405631256656527
f5_script5_ipad_office1_denoised.wav,2.5652663707733154,0.8960700147675651
f10_script5_ipad_bedroom1_denoised.wav,2.230093240737915,0.7816050317179472
m1_script5_ipad_balcony1_denoised.wav,1.1850998401641846,0.47297699855797065
m9_script5_iphone_bedroom1_denoised.wav,1.76593017578125,0.618941795988671
m7_script5_ipadflat_confroom1_denoised.wav,2.069239854812622,0.7861241835946396
f5_script5_iphone_balcony1_denoised.wav,1.4331440925598145,0.41863958962235875
m2_script5_ipad_livingroom1_denoised.wav,2.0949881076812744,0.8039181355897972
f9_script5_ipadflat_office1_denoised.wav,2.360931634902954,0.8520172030403749
f7_script5_ipad_confroom1_denoised.wav,2.1664865016937256,0.735097874050751
f3_script5_iphone_bedroom1_denoised.wav,2.282588243484497,0.799785999121882
f7_script5_ipad_office1_denoised.wav,2.228712320327759,0.7830574654356686
m10_script5_iphone_livingroom1_denoised.wav,1.7789236307144165,0.6721031689343461
m7_script5_ipad_livingroom1_denoised.wav,2.0961971282958984,0.7951840655896573
f9_script5_ipad_confroom1_denoised.wav,2.3155734539031982,0.7874631557802584
f1_script5_ipad_bedroom1_denoised.wav,2.276150941848755,0.841529528958372
m5_script5_ipad_office2_denoised.wav,2.2163920402526855,0.7779516556825822
f10_script5_iphone_bedroom1_denoised.wav,2.1520140171051025,0.7271380443263988
f3_script5_ipad_office1_denoised.wav,2.3614842891693115,0.8756267177922912
f8_script5_iphone_bedroom1_denoised.wav,2.111659526824951,0.7431449318964458
m4_script5_ipadflat_confroom1_denoised.wav,2.158748149871826,0.7492484655507666
f1_script5_iphone_balcony1_denoised.wav,1.3847969770431519,0.39846185567717296
f2_script5_iphone_livingroom1_denoised.wav,1.8296619653701782,0.6919598705690463
m1_script5_ipad_office1_denoised.wav,2.3896236419677734,0.8098367452161173
m5_script5_ipadflat_office1_denoised.wav,2.404757261276245,0.8465211456952663
m3_script5_iphone_livingroom1_denoised.wav,1.7641611099243164,0.6275114928579025
m7_script5_iphone_livingroom1_denoised.wav,2.0797934532165527,0.7534406643217915
m9_script5_ipad_balcony1_denoised.wav,0.5494979619979858,0.4613276434631111
f9_script5_ipad_livingroom1_denoised.wav,1.948164463043213,0.7292041582350656
m6_script5_ipadflat_office1_denoised.wav,2.381566286087036,0.8530709798582501
m1_script5_iphone_bedroom1_denoised.wav,1.9910937547683716,0.6624687079145288
m10_script5_ipad_livingroom1_denoised.wav,1.8003796339035034,0.7170894447949901
m10_script5_iphone_bedroom1_denoised.wav,1.775623083114624,0.6294240432770045
f8_script5_ipad_office1_denoised.wav,2.41831636428833,0.8926616015459702
m10_script5_ipad_balcony1_denoised.wav,0.6512683033943176,0.49392088519540506
m1_script5_ipad_confroom2_denoised.wav,2.66174578666687,0.8535393099039165
m8_script5_iphone_bedroom1_denoised.wav,1.8607503175735474,0.5887085099118653
f1_script5_iphone_livingroom1_denoised.wav,2.195385217666626,0.8355021598942436
f10_script5_iphone_balcony1_denoised.wav,1.6297534704208374,0.41555549847384876
f4_script5_ipad_livingroom1_denoised.wav,2.3559725284576416,0.8254344331844485
f8_script5_ipad_confroom2_denoised.wav,2.7799220085144043,0.9489665921895627
f3_script5_ipad_office2_denoised.wav,1.9920240640640259,0.7566940167614692
f3_script5_ipad_balcony1_denoised.wav,1.2429178953170776,0.5456275673324303
f6_script5_ipad_office1_denoised.wav,2.395949602127075,0.8359421926140316
f5_script5_ipad_balcony1_denoised.wav,1.270990014076233,0.5862203670068011
m3_script5_ipadflat_confroom1_denoised.wav,1.755655288696289,0.7036991697134575
f3_script5_iphone_livingroom1_denoised.wav,2.091445207595825,0.8171940444064639
m8_script5_ipadflat_office1_denoised.wav,2.2133326530456543,0.8298149646843592
m4_script5_ipad_office1_denoised.wav,2.5426268577575684,0.8421384958317573
f6_script5_ipad_confroom1_denoised.wav,2.2483577728271484,0.7526890532135418
m1_script5_iphone_livingroom1_denoised.wav,1.9694181680679321,0.6979376881477374
f7_script5_ipadflat_office1_denoised.wav,2.149353504180908,0.7994986482138872
f9_script5_ipad_confroom2_denoised.wav,2.6710047721862793,0.9269645769471262
m5_script5_ipad_balcony1_denoised.wav,1.573722004890442,0.5351752463744183
f1_script5_ipad_office2_denoised.wav,2.062896490097046,0.718530102853559
f2_script5_ipad_office2_denoised.wav,1.8871797323226929,0.7332677994685212
m10_script5_ipad_confroom2_denoised.wav,2.5153865814208984,0.898960078626998
m1_script5_ipad_livingroom1_denoised.wav,2.0697717666625977,0.7563683792311463
m9_script5_ipad_livingroom1_denoised.wav,1.8603999614715576,0.7092105350610883
m2_script5_ipad_confroom2_denoised.wav,2.5538687705993652,0.8945979675020503
m5_script5_ipad_office1_denoised.wav,2.5313427448272705,0.8490749136501167
m5_script5_ipad_confroom2_denoised.wav,2.7064085006713867,0.8364247285464577
m9_script5_ipad_office2_denoised.wav,1.7631744146347046,0.6966862882158007
m9_script5_iphone_livingroom1_denoised.wav,1.8260831832885742,0.6652607275826038
f2_script5_ipadflat_office1_denoised.wav,2.160515546798706,0.8166896186106688
m1_script5_ipad_confroom1_denoised.wav,2.269749164581299,0.7901813299811138
f2_script5_ipad_livingroom1_denoised.wav,2.21146821975708,0.8124379630406919
m3_script5_iphone_bedroom1_denoised.wav,1.8361905813217163,0.5929323915085029
m8_script5_ipad_balcony1_denoised.wav,1.1467050313949585,0.48149447783042576
m8_script5_ipad_confroom2_denoised.wav,2.664907932281494,0.9110084687180111
f10_script5_ipad_office1_denoised.wav,2.3836164474487305,0.8735816042155903
f9_script5_ipadflat_confroom1_denoised.wav,2.0278429985046387,0.7430666899068351
f1_script5_ipad_office1_denoised.wav,2.434530735015869,0.8804706850844719
m9_script5_ipad_office1_denoised.wav,2.2809324264526367,0.7314305305635437
m9_script5_iphone_balcony1_denoised.wav,1.3306058645248413,0.35019772030458596
f9_script5_ipad_office1_denoised.wav,2.4407176971435547,0.8728598787251628
m6_script5_ipad_office1_denoised.wav,2.4561498165130615,0.8672856655243505
m2_script5_iphone_balcony1_denoised.wav,0.8399727940559387,0.3891901483954009
f4_script5_iphone_balcony1_denoised.wav,1.1365530490875244,0.46745815917566863
m9_script5_ipad_bedroom1_denoised.wav,1.7897353172302246,0.6962524381442741
f8_script5_ipadflat_office1_denoised.wav,2.2240898609161377,0.8457714495759323
m7_script5_ipad_balcony1_denoised.wav,1.4055980443954468,0.5861958912575778
m3_script5_ipad_office2_denoised.wav,1.8099504709243774,0.716106074463111
f5_script5_ipad_office2_denoised.wav,2.3004422187805176,0.8023355563173257
m4_script5_iphone_balcony1_denoised.wav,1.3723279237747192,0.3418138371323101
m6_script5_iphone_livingroom1_denoised.wav,2.2671196460723877,0.7801980675466215
f7_script5_iphone_balcony1_denoised.wav,2.0629632472991943,0.37827708139854127
m10_script5_ipad_confroom1_denoised.wav,2.004263401031494,0.7474279324368938
f8_script5_iphone_balcony1_denoised.wav,1.557139277458191,0.34870031871682794
m9_script5_ipadflat_office1_denoised.wav,2.22575044631958,0.7634049723271636
f3_script5_ipad_livingroom1_denoised.wav,2.197662830352783,0.8530735840425185
m6_script5_ipad_bedroom1_denoised.wav,2.191771984100342,0.7308871471571234
f5_script5_ipadflat_office1_denoised.wav,2.390148162841797,0.8578577020419151
f8_script5_ipad_bedroom1_denoised.wav,2.428882360458374,0.8530910253952413
f5_script5_ipad_confroom1_denoised.wav,2.595716714859009,0.842893361587741
m7_script5_ipad_bedroom1_denoised.wav,2.05183744430542,0.7789199430484494
m3_script5_ipad_office1_denoised.wav,2.197619676589966,0.852331858187073
m1_script5_iphone_balcony1_denoised.wav,1.0921664237976074,0.30520766410674427
m9_script5_ipad_confroom2_denoised.wav,2.461519241333008,0.7651742191675119
m2_script5_ipad_office2_denoised.wav,1.9642771482467651,0.7607632073331665
f6_script5_iphone_balcony1_denoised.wav,1.3319820165634155,0.3150958278996776
f5_script5_ipad_livingroom1_denoised.wav,2.3341779708862305,0.8126067227634615
f6_script5_ipad_office2_denoised.wav,1.9715383052825928,0.6972787837038593
m4_script5_iphone_livingroom1_denoised.wav,2.349882125854492,0.8029904158333278
f7_script5_iphone_bedroom1_denoised.wav,1.9870446920394897,0.6564740692743141
f9_script5_ipad_balcony1_denoised.wav,0.7827907800674438,0.4711165322956823
f9_script5_iphone_balcony1_denoised.wav,1.2760745286941528,0.3924064808957885
f8_script5_iphone_livingroom1_denoised.wav,1.9436001777648926,0.7011297170991346
m7_script5_iphone_bedroom1_denoised.wav,2.062969207763672,0.7099824828138751
m2_script5_ipad_bedroom1_denoised.wav,2.1369118690490723,0.7744083791993686
f2_script5_iphone_balcony1_denoised.wav,1.4300132989883423,0.3180939982826947
m2_script5_iphone_bedroom1_denoised.wav,1.9245012998580933,0.6809376528155044
f4_script5_ipad_office1_denoised.wav,2.512889862060547,0.8994109455073723
f3_script5_ipadflat_confroom1_denoised.wav,1.9191995859146118,0.7610092802604748
f1_script5_ipad_balcony1_denoised.wav,1.1273058652877808,0.5284804030255842
m2_script5_ipad_balcony1_denoised.wav,1.1311527490615845,0.5288293193043261
m3_script5_ipad_balcony1_denoised.wav,1.3545258045196533,0.40056653241457263
f6_script5_ipad_bedroom1_denoised.wav,2.4021975994110107,0.7641263866895748
m2_script5_ipad_confroom1_denoised.wav,2.249368667602539,0.8130996662282259
f4_script5_ipad_confroom2_denoised.wav,2.7639267444610596,0.9409747243634566
f9_script5_iphone_livingroom1_denoised.wav,1.909409999847412,0.6673178863330607
m6_script5_iphone_balcony1_denoised.wav,1.3168667554855347,0.4183280371629138
m5_script5_ipadflat_confroom1_denoised.wav,2.236860513687134,0.7726670039020673
f9_script5_ipad_office2_denoised.wav,2.05198335647583,0.7355337403343644
f4_script5_ipad_bedroom1_denoised.wav,2.4591288566589355,0.9046410184254413
f2_script5_iphone_bedroom1_denoised.wav,2.0059890747070312,0.7423008542133595
m5_script5_iphone_livingroom1_denoised.wav,2.2698280811309814,0.7416430609948119
m8_script5_ipad_office2_denoised.wav,1.996400237083435,0.7126802675724652
m2_script5_ipad_office1_denoised.wav,2.331502676010132,0.8570854853694649
f2_script5_ipad_balcony1_denoised.wav,1.1333649158477783,0.45154045880006966
m10_script5_ipadflat_office1_denoised.wav,2.23968243598938,0.8516525698576999
f6_script5_iphone_livingroom1_denoised.wav,1.7753340005874634,0.6160108332252184
m6_script5_ipadflat_confroom1_denoised.wav,2.1719422340393066,0.7359839999094071
m4_script5_ipad_confroom2_denoised.wav,2.6488585472106934,0.8475378047860773
f1_script5_ipadflat_confroom1_denoised.wav,2.0925092697143555,0.734100679313935
f2_script5_ipad_bedroom1_denoised.wav,2.3119750022888184,0.8635488732368681
m7_script5_ipad_office1_denoised.wav,2.286787271499634,0.8635983768383166
f8_script5_ipadflat_confroom1_denoised.wav,2.180666923522949,0.7783186845092173
f4_script5_ipad_confroom1_denoised.wav,2.5183489322662354,0.841587330473184
m4_script5_ipad_bedroom1_denoised.wav,2.2322824001312256,0.7568261335691526
m5_script5_iphone_balcony1_denoised.wav,1.2182005643844604,0.37580022342372793
f4_script5_ipad_office2_denoised.wav,2.216951370239258,0.798075225614316
m6_script5_ipad_balcony1_denoised.wav,1.1390597820281982,0.5304558928152635
f1_script5_ipadflat_office1_denoised.wav,2.3531742095947266,0.8572877014433136
m10_script5_ipad_office2_denoised.wav,1.6387896537780762,0.6917924424448476
f2_script5_ipadflat_confroom1_denoised.wav,1.950642466545105,0.7502979938241073
f10_script5_iphone_livingroom1_denoised.wav,1.941745638847351,0.7204038875170292
f10_script5_ipad_livingroom1_denoised.wav,2.0192410945892334,0.7694869834528718
m9_script5_ipadflat_confroom1_denoised.wav,1.6898552179336548,0.6960099351261275
m1_script5_ipadflat_office1_denoised.wav,2.2994751930236816,0.8319102198751455
f5_script5_iphone_livingroom1_denoised.wav,2.126319169998169,0.7473268516907112
m6_script5_ipad_confroom1_denoised.wav,2.4182097911834717,0.7695738821980314
m6_script5_ipad_office2_denoised.wav,2.1716175079345703,0.7327128092631444
f5_script5_ipadflat_confroom1_denoised.wav,2.347491979598999,0.8078364681369744
m1_script5_ipad_office2_denoised.wav,1.9958226680755615,0.7536921570668176
f7_script5_ipad_bedroom1_denoised.wav,2.16210675239563,0.7255328863594733
m8_script5_iphone_livingroom1_denoised.wav,2.035792112350464,0.6566511901730537
m6_script5_ipad_confroom2_denoised.wav,2.6982617378234863,0.9110664616741383
f5_script5_iphone_bedroom1_denoised.wav,2.295654058456421,0.7803665621318919
f7_script5_ipad_office2_denoised.wav,1.7867294549942017,0.6632914584394085
m10_script5_ipadflat_confroom1_denoised.wav,1.6697261333465576,0.697984698852631
m4_script5_iphone_bedroom1_denoised.wav,2.169365882873535,0.6744171770496477
f3_script5_ipad_confroom2_denoised.wav,2.5224645137786865,0.9274111436373276
m4_script5_ipad_office2_denoised.wav,2.1497628688812256,0.7616157412082882
f7_script5_ipad_livingroom1_denoised.wav,1.9383538961410522,0.7064948393524432
f6_script5_iphone_bedroom1_denoised.wav,2.214895725250244,0.742375088311341
f10_script5_ipad_balcony1_denoised.wav,0.939845621585846,0.5353482877403225
f10_script5_ipadflat_confroom1_denoised.wav,1.982835054397583,0.7695592187731068
f8_script5_ipad_balcony1_denoised.wav,1.6066176891326904,0.5375257834813079
f7_script5_ipad_balcony1_denoised.wav,1.8804527521133423,0.5141180022705065
m8_script5_ipad_bedroom1_denoised.wav,2.1025562286376953,0.7052229335185115
f1_script5_ipad_confroom1_denoised.wav,2.310577154159546,0.7659557707809643
f4_script5_ipad_balcony1_denoised.wav,1.2585099935531616,0.632663058467641
f4_script5_iphone_bedroom1_denoised.wav,2.3591318130493164,0.8536863877178278
m8_script5_ipad_livingroom1_denoised.wav,2.136681079864502,0.7082085112513238
m3_script5_iphone_balcony1_denoised.wav,1.3854361772537231,0.328010527620082
m3_script5_ipad_bedroom1_denoised.wav,1.9871553182601929,0.7279174857307742
f5_script5_ipad_confroom2_denoised.wav,2.9141814708709717,0.9528814116082164
m3_script5_ipad_livingroom1_denoised.wav,1.8826351165771484,0.7199276587895048
m2_script5_ipadflat_confroom1_denoised.wav,1.9734705686569214,0.7653970069275325
f3_script5_iphone_balcony1_denoised.wav,1.580815315246582,0.4295057677881637
m3_script5_ipad_confroom1_denoised.wav,2.068495273590088,0.7669056156099981
m5_script5_ipad_confroom1_denoised.wav,2.4566071033477783,0.8120477182365808
m5_script5_iphone_bedroom1_denoised.wav,2.1405699253082275,0.6762309674198255
m1_script5_ipadflat_confroom1_denoised.wav,2.019437074661255,0.7536641137296679
m10_script5_ipad_office1_denoised.wav,2.200986623764038,0.8448668539353331
m8_script5_ipadflat_confroom1_denoised.wav,2.0528533458709717,0.6998213758174738
m4_script5_ipad_balcony1_denoised.wav,1.5929217338562012,0.48273736135810247
f6_script5_ipadflat_office1_denoised.wav,2.3220982551574707,0.842572486845316
m3_script5_ipadflat_office1_denoised.wav,2.070573091506958,0.8129005067521244
f2_script5_ipad_office1_denoised.wav,2.300229549407959,0.8640574946734108
f10_script5_ipad_office2_denoised.wav,2.0017552375793457,0.7516424097275046
f9_script5_iphone_bedroom1_denoised.wav,2.1662001609802246,0.6916395881551758
f5_script5_ipad_bedroom1_denoised.wav,2.532604694366455,0.8487998370719139
f3_script5_ipad_confroom1_denoised.wav,2.2147104740142822,0.7977829113075446
m2_script5_ipadflat_office1_denoised.wav,2.2001869678497314,0.8294855075030667
